,Comment,feeling,TimeStamp,UID,Url
533,好喜欢这个片头，文学殿堂的感觉,0.8590676193328214,61.376,3ba6f1ee,https://comment.bilibili.com/373390209.xml
534,曾经我也认为朗读只属于一小部分人，是《朗读者》的出现改变了我的想法,0.9830761224886512,36.499,3ba6f1ee,https://comment.bilibili.com/373390209.xml
535,朗读者来小破站了，哇塞！！！,0.4268639823392079,6.539,4de11e12,https://comment.bilibili.com/373390209.xml
536,欢迎朗儿！！！,0.8726164107151541,0.0,caa3a3ff,https://comment.bilibili.com/373390209.xml
537,朗读者首播的时候，我们全班一起看了这一期，一转眼大家都毕业了,0.993227148316787,317.9,3ba6f1ee,https://comment.bilibili.com/373390209.xml
538,遇见朗读者，遇见董卿，真的很美好,0.9981063954085382,294.786,9929c2f9,https://comment.bilibili.com/373390209.xml
539,在等待朗3播出的日子里先来重温一波朗1,0.987325302297509,27.459,3ba6f1ee,https://comment.bilibili.com/373390209.xml
540,好温柔的姐姐,0.9615465850350828,142.267,958b6a77,https://comment.bilibili.com/373390209.xml
541,赞助商被抹掉了,0.1837233963534416,89.58,958b6a77,https://comment.bilibili.com/373390209.xml
542,朗读者开辟了一个新世界,0.9978248403460831,33.939,8b904ddd,https://comment.bilibili.com/373390209.xml
543,姐姐穿西装太要命了,0.2892695784343721,214.162,a47819be,https://comment.bilibili.com/373390209.xml
544,一个人，一段文,0.8017871728810746,187.879,a47819be,https://comment.bilibili.com/373390209.xml
545,声音好好听，救命，姐你太有魅力了,0.8542601584488767,84.136,a47819be,https://comment.bilibili.com/373390209.xml
546,小破站牛逼啊，我刚刚突然发现这个节目董卿是制作人，真不愧是大才女,0.9718017863436788,9.981,a47819be,https://comment.bilibili.com/373390209.xml
547,这位穿粉色西装的妹妹我曾经见过,0.9689176556587316,286.359,e16333b9,https://comment.bilibili.com/373390209.xml
548,朗读者！是朗读者！,0.95065981332627,1.617,aaeea36f,https://comment.bilibili.com/373390209.xml
549,哦天呐小破站牛逼,0.5474491093907163,0.082,8bb6ad4e,https://comment.bilibili.com/373390209.xml
550,董卿老师眼里有光啊,0.989013230127712,24.459,5d03a7c3,https://comment.bilibili.com/373390209.xml
551,我的老家,0.7499999999999999,2169.866,b699fe9b,https://comment.bilibili.com/373390209.xml
552,好漂亮啊,0.9389688394024528,2900.413,9bee21c2,https://comment.bilibili.com/373390209.xml
553,致敬许老先生,0.9286893541085044,3562.492,e9c38acc,https://comment.bilibili.com/373390209.xml
554,她的音色真的好温柔！！,0.948326699272528,3232.167,e9c38acc,https://comment.bilibili.com/373390209.xml
555,泪目了,0.7500624229391235,3758.076,9d3626c6,https://comment.bilibili.com/373390209.xml
556,许先生好,0.7661164603544387,3574.802,550f3af6,https://comment.bilibili.com/373390209.xml
557,向先生致敬,0.875,3555.138,550f3af6,https://comment.bilibili.com/373390209.xml
558,哈哈哈好有钱,0.8131211605688112,2226.747,cd027732,https://comment.bilibili.com/373390209.xml
559,眼眶瞬间红了,0.9916847222984656,3783.439,39948de9,https://comment.bilibili.com/373390209.xml
560,2022年的东航失事事故，令我再度共情。,0.6533197688242341,3772.433,39948de9,https://comment.bilibili.com/373390209.xml
561,熟悉的景物还在，但熟悉的人却不在了,0.9795616094986466,3754.215,39948de9,https://comment.bilibili.com/373390209.xml
562,记不住＋1,0.3104160936911723,3168.444,39948de9,https://comment.bilibili.com/373390209.xml
563,2022·11·18一刷,0.4737672181921908,776.381,52f7ead4,https://comment.bilibili.com/373390209.xml
564,啊？我怎么觉得不太适合这个主题,0.40395439616851614,2002.855,50c95403,https://comment.bilibili.com/373390209.xml
565,为什么我会想到李云龙？,0.5273991163182573,308.773,39948de9,https://comment.bilibili.com/373390209.xml
566,朗读者！！！,0.7413041922939263,16.423,39948de9,https://comment.bilibili.com/373390209.xml
567,他怎么了・_・?,0.5,1597.739,b590ac77,https://comment.bilibili.com/373390209.xml
568,这不是李云迪吗,0.25644686738291944,3316.263,f61f5213,https://comment.bilibili.com/373390209.xml
569,致敬老先生！,0.8834103251196473,4166.874,4838c325,https://comment.bilibili.com/373390209.xml
570,愿世界和平,0.9723788230521836,1457.381,fb88d3ae,https://comment.bilibili.com/373390209.xml
571,被爱冻住了年龄,0.8536774937408151,2733.628,c8549be5,https://comment.bilibili.com/373390209.xml
572,毕业三年了，一刷…,0.5781774293529712,541.094,69431b3a,https://comment.bilibili.com/373390209.xml
573,向老先生致敬！,0.8834103251196473,4204.117,e52f0b0b,https://comment.bilibili.com/373390209.xml
574,好温柔啊啊啊啊啊啊啊啊啊啊啊阿啊啊啊啊啊啊啊啊啊,0.9999854858835092,3409.024,d798d5fd,https://comment.bilibili.com/373390209.xml
575,致敬先生！,0.875,4175.084,8fc32785,https://comment.bilibili.com/373390209.xml
576,哈哈哈许老八卦的样子真可爱,0.9191231191672098,3739.093,64299901,https://comment.bilibili.com/373390209.xml
577,我们相爱一生，还是太短,0.922834920502287,2831.865,8fc32785,https://comment.bilibili.com/373390209.xml
578,愿世界和平,0.9723788230521836,1487.377,40c5c9ee,https://comment.bilibili.com/373390209.xml
579,2022.11,0.5,2111.954,a250962c,https://comment.bilibili.com/373390209.xml
580,2022 11.12,0.4737672181921908,3322.987,aa924e46,https://comment.bilibili.com/373390209.xml
581,至情至性好可爱,0.8673424330379874,3880.401,985a2af8,https://comment.bilibili.com/373390209.xml
582,太美好了吧,0.566982473153828,2223.013,985a2af8,https://comment.bilibili.com/373390209.xml
583,天哪，太伟大了,0.2252229028019493,1032.613,985a2af8,https://comment.bilibili.com/373390209.xml
584,致敬许先生,0.923261555038394,3558.904,49e31156,https://comment.bilibili.com/373390209.xml
585,哈哈哈哈,0.8684210526315791,3821.06,d7acf6db,https://comment.bilibili.com/373390209.xml
586,在吃馄炖……,0.4095903639481594,3287.592,7e3b7889,https://comment.bilibili.com/373390209.xml
587,(^￫ᴥ￩^)[ʕಠɷಠʔ],0.5,4522.598,55586b00,https://comment.bilibili.com/373390209.xml
588,许渊冲先生,0.5,3549.471,3451c210,https://comment.bilibili.com/373390209.xml
589,感谢遇见,0.8580527279522847,4515.228,5e144cd9,https://comment.bilibili.com/373390209.xml
590,哈哈哈哈哈,0.8684210526315791,4120.392,126f4acb,https://comment.bilibili.com/373390209.xml
591,好乐观呀,0.9586150944195146,4095.828,126f4acb,https://comment.bilibili.com/373390209.xml
592,哈哈哈哈哈,0.8684210526315791,3724.423,126f4acb,https://comment.bilibili.com/373390209.xml
593,致敬无国界医生,0.9428801039497808,1363.296,d8e583ab,https://comment.bilibili.com/373390209.xml
594,2022 11 9,0.12721792425118214,742.8,d58c0d3f,https://comment.bilibili.com/373390209.xml
595,好像我爷爷啊,0.7957259922108556,4133.762,6b3aa23d,https://comment.bilibili.com/373390209.xml
596,神仙眷侣,0.8020859269935734,2386.512,a5c650d4,https://comment.bilibili.com/373390209.xml
597,在吃饭hhh,0.5068793384519173,3273.345,217e3081,https://comment.bilibili.com/373390209.xml
598,每个人都会有一个,0.6008131597760361,838.381,4e56676d,https://comment.bilibili.com/373390209.xml
599,我们相爱一生，还是太短,0.922834920502287,2861.756,38e6fe44,https://comment.bilibili.com/373390209.xml
600,法语,0.9523809523809524,4229.241,7ad87036,https://comment.bilibili.com/373390209.xml
601,六年级写过这个阅读,0.9529598534607436,3220.981,af222a1e,https://comment.bilibili.com/373390209.xml
602,愿世界和平,0.9723788230521836,1479.506,7c2b9493,https://comment.bilibili.com/373390209.xml
603,来重温一下,0.9285714285714286,220.434,31750fe,https://comment.bilibili.com/373390209.xml
604,愿世界和平,0.9723788230521836,1474.064,4c5ebcc8,https://comment.bilibili.com/373390209.xml
605,愿世界和平,0.9723788230521836,1473.049,217e3081,https://comment.bilibili.com/373390209.xml
606,董卿真的好喜欢《红楼梦》哇,0.980533559224616,261.325,d0aab48b,https://comment.bilibili.com/373390209.xml
607,致敬许先生,0.923261555038394,4188.484,9847db31,https://comment.bilibili.com/373390209.xml
608,致敬许老先生,0.9286893541085044,4167.987,60e1b5b7,https://comment.bilibili.com/373390209.xml
609,愿世界和平,0.9723788230521836,1482.919,bc9fca52,https://comment.bilibili.com/373390209.xml
610,桃李满天下,0.5,4264.354,38bbca9d,https://comment.bilibili.com/373390209.xml
611,许老先生千古,0.4737672181921908,3613.919,38bbca9d,https://comment.bilibili.com/373390209.xml
612,因为淋过雨，所以也想为别人撑伞,0.9879534218231448,636.032,c6739dc,https://comment.bilibili.com/373390209.xml
613,最早的世届第一学府,0.7921582210678996,3563.76,fd24b86,https://comment.bilibili.com/373390209.xml
614,又为熬夜找到了更充分的理由了,0.6778207044629421,3958.415,3008c6dc,https://comment.bilibili.com/373390209.xml
615,我怎么光听这些就热泪盈眶,0.5581525467802061,1359.015,41fabb77,https://comment.bilibili.com/373390209.xml
616,致敬先生！,0.875,3559.296,f6b88bab,https://comment.bilibili.com/373390209.xml
617,是是是哈哈哈哈哈,0.8684210526315791,4080.236,9069f2c2,https://comment.bilibili.com/373390209.xml
618,说的真好,0.527840265291987,2513.959,9069f2c2,https://comment.bilibili.com/373390209.xml
619,应该是父亲，其次是大夫,0.8586976474685379,491.026,fa900a88,https://comment.bilibili.com/373390209.xml
620,这个是对爱人不满嘛,0.5768843846151203,139.463,82e0c4b3,https://comment.bilibili.com/373390209.xml
621,致敬许先生,0.923261555038394,4209.278,f00f6141,https://comment.bilibili.com/373390209.xml
622,世界因为他们而更美好,0.9744742303385758,1218.012,b388df5c,https://comment.bilibili.com/373390209.xml
623,好可爱，又傲娇，哈哈哈,0.9749058174832126,4184.702,890aac83,https://comment.bilibili.com/373390209.xml
624,背景音乐真的非常的棒,0.8861200855795435,126.986,7616355,https://comment.bilibili.com/373390209.xml
625,小霸王孙策,0.6452599510902495,367.037,cc07fdc4,https://comment.bilibili.com/373390209.xml
626,和平世界,0.975063992782302,1470.232,825a9dbb,https://comment.bilibili.com/373390209.xml
627,文字记载历史，承载着我们的过去,0.9781229856796704,1086.186,4979583f,https://comment.bilibili.com/373390209.xml
628,我们相爱一生，还是太短,0.922834920502287,2848.975,87771f7a,https://comment.bilibili.com/373390209.xml
629,以前摘抄过+1,0.5902444627930288,3134.887,d207c93d,https://comment.bilibili.com/373390209.xml
630,许老先生好,0.6317853705682674,3552.079,fab4eebe,https://comment.bilibili.com/373390209.xml
631,缅怀,0.7499999999999999,573.978,66643c9b,https://comment.bilibili.com/373390209.xml
632,一个人，一短文,0.7668259850325657,218.112,75748326,https://comment.bilibili.com/373390209.xml
633,我们老师让我们把他的台词全部抄下来,0.9449178107945154,0.0,a4e83b07,https://comment.bilibili.com/373390209.xml
634,徐老，好可爱呀,0.9511297922058404,4079.806,b9b78421,https://comment.bilibili.com/373390209.xml
635,好羡慕啊,0.9898786469420195,2358.394,b9b78421,https://comment.bilibili.com/373390209.xml
636,世界和平,0.975063992782302,1465.694,d906796f,https://comment.bilibili.com/373390209.xml
637,舍这个姐姐好厉害！！！气质好好！一站起来我目不转睛了,0.8494862792235105,1303.303,d906796f,https://comment.bilibili.com/373390209.xml
638,一个人，一段文,0.8017871728810746,193.239,3bf8ab70,https://comment.bilibili.com/373390209.xml
639,感恩遇见,0.9260330421950232,4462.263,cd656f06,https://comment.bilibili.com/373390209.xml
640,在B站与大家遇见,0.7489910890345501,4451.243,cd656f06,https://comment.bilibili.com/373390209.xml
641,我的天哪磕死我了,0.07110428667116953,2364.162,a366f7f0,https://comment.bilibili.com/373390209.xml
642,有故事，有情感，喜欢朗读者,0.9983586786161616,984.265,5fc2a75f,https://comment.bilibili.com/373390209.xml
643,愿世界和平,0.9723788230521836,1459.848,d92ce16,https://comment.bilibili.com/373390209.xml
644,婚礼誓词哈哈哈哈,0.7810078659304345,1967.569,4f54e908,https://comment.bilibili.com/373390209.xml
645,写得真好,0.6570768309013554,3379.005,79fc0d9e,https://comment.bilibili.com/373390209.xml
646,李云迪说  好美,0.7786171782797153,3347.731,2e772503,https://comment.bilibili.com/373390209.xml
647,愿世界和平,0.9723788230521836,1479.604,1acad4e0,https://comment.bilibili.com/373390209.xml
648,信达雅都做到了许老确实牛,0.9398013102459392,4082.077,dc7e9b0e,https://comment.bilibili.com/373390209.xml
649,世界和平,0.975063992782302,1476.716,60d362f6,https://comment.bilibili.com/373390209.xml
650,我们相爱一生，还是太短,0.922834920502287,2825.383,b85aff65,https://comment.bilibili.com/373390209.xml
651,愿世界和平,0.9723788230521836,1465.252,654c101a,https://comment.bilibili.com/373390209.xml
652,致敬许老,0.8630530555797126,4195.766,dcd301a3,https://comment.bilibili.com/373390209.xml
653,致敬许老！,0.8630530555797126,4186.03,6a047946,https://comment.bilibili.com/373390209.xml
654,想到了情书,0.7826878596935856,3830.372,6a047946,https://comment.bilibili.com/373390209.xml
655,董老师好可爱啊,0.9771238924218256,2795.795,6a047946,https://comment.bilibili.com/373390209.xml
656,世界和平,0.975063992782302,1097.554,e4a28ab4,https://comment.bilibili.com/373390209.xml
657,感谢遇见,0.8580527279522847,4479.354,5e0c6285,https://comment.bilibili.com/373390209.xml
658,突然觉得饭更香了（h狗头）,0.7777974171108863,3278.231,a6944422,https://comment.bilibili.com/373390209.xml
659,这个是记叙嘛？,0.6302088732749059,806.758,f543d115,https://comment.bilibili.com/373390209.xml
660,愿世界和平,0.9723788230521836,1456.787,61c9213c,https://comment.bilibili.com/373390209.xml
661,致敬许先生,0.923261555038394,4181.068,73ad9d6b,https://comment.bilibili.com/373390209.xml
662,愿世界和平,0.9723788230521836,1465.113,929d983b,https://comment.bilibili.com/373390209.xml
663,2022/9/25,0.5,1160.167,929d983b,https://comment.bilibili.com/373390209.xml
664,愿世界和平,0.9723788230521836,1458.214,4f496812,https://comment.bilibili.com/373390209.xml
665,致敬！！！！！,0.467904675830685,4178.66,463d9e46,https://comment.bilibili.com/373390209.xml
666,是!,0.5262327818078083,4065.41,fb56ec5e,https://comment.bilibili.com/373390209.xml
667,愿世界和平,0.9723788230521836,1460.923,130d5721,https://comment.bilibili.com/373390209.xml
668,各位他怎么了,0.5262327818078083,1698.244,734bc841,https://comment.bilibili.com/373390209.xml
669,愿世界和平,0.9723788230521836,1461.954,e7768db,https://comment.bilibili.com/373390209.xml
670,愿世界和平,0.9723788230521836,1459.037,1c50d7d3,https://comment.bilibili.com/373390209.xml
671,哇哦,0.5262327818078083,3556.611,b305162c,https://comment.bilibili.com/373390209.xml
672,我在吃卷凉皮,0.3458900151607527,3279.986,306d29a8,https://comment.bilibili.com/373390209.xml
673,会笑的眉毛,0.1304725509671556,1834.403,f6003c2e,https://comment.bilibili.com/373390209.xml
674,愿世界和平,0.9723788230521836,1460.112,d32f95c8,https://comment.bilibili.com/373390209.xml
675,好美啊,0.9119686661707732,1091.344,d32f95c8,https://comment.bilibili.com/373390209.xml
676,是是是,0.5262327818078083,4067.217,9e70b93d,https://comment.bilibili.com/373390209.xml
677,许先生千古,0.6321844467865266,3542.831,3bdfbc6f,https://comment.bilibili.com/373390209.xml
678,2022年一刷,0.4969050266428036,808.879,8f0cfa6c,https://comment.bilibili.com/373390209.xml
679,对不起，我出戏了,0.5558586088783076,3458.991,961fe84e,https://comment.bilibili.com/373390209.xml
680,“我们相爱一生，还是太短”,0.922834920502287,2825.719,1ec8458e,https://comment.bilibili.com/373390209.xml
681,高二看的，现在研一,0.9637071525262009,2247.548,2c3fa28a,https://comment.bilibili.com/373390209.xml
682,醒来甚是爱你,0.3796424268871656,4508.05,93660744,https://comment.bilibili.com/373390209.xml
683,他们在宣读许老所热爱过的岁月,0.9346519656195628,4392.89,93660744,https://comment.bilibili.com/373390209.xml
684,中西文化互换,0.9944256807266872,3473.599,93660744,https://comment.bilibili.com/373390209.xml
685,好感动,0.9288214001228736,2766.479,93660744,https://comment.bilibili.com/373390209.xml
686,爱过半百，一如初见,0.8343426742141002,2760.976,93660744,https://comment.bilibili.com/373390209.xml
687,致敬许先生！,0.923261555038394,4168.716,32088fc0,https://comment.bilibili.com/373390209.xml
688,是！,0.5262327818078083,4076.517,32088fc0,https://comment.bilibili.com/373390209.xml
689,我在吃馄饨,0.4662628836915245,3277.708,3c6687a6,https://comment.bilibili.com/373390209.xml
690,2022/9/16,0.5,756.014,f48acbff,https://comment.bilibili.com/373390209.xml
691,收视率哈哈哈哈,0.5976655773296585,2874.276,2eed1a10,https://comment.bilibili.com/373390209.xml
692,我们相爱一生，还是太短,0.922834920502287,2857.734,e33c4387,https://comment.bilibili.com/373390209.xml
693,哈哈哈哈哈哈哈嗝,0.8559488387285631,3930.836,8fcd9d9e,https://comment.bilibili.com/373390209.xml
694,致敬许老先生,0.9286893541085044,3561.676,8fcd9d9e,https://comment.bilibili.com/373390209.xml
695,老舍到底是第三声还是第四声呐,0.1603954616454768,736.791,428d78d2,https://comment.bilibili.com/373390209.xml
696,致敬许先生！,0.923261555038394,4183.163,7dba501e,https://comment.bilibili.com/373390209.xml
697,很纯粹的爱情,0.8625565246813199,2630.354,786a41ac,https://comment.bilibili.com/373390209.xml
698,我爱了,0.7483050847457626,2768.993,86ce9694,https://comment.bilibili.com/373390209.xml
699,哈哈哈,0.8684210526315791,1994.303,86ce9694,https://comment.bilibili.com/373390209.xml
700,声音好温柔呀,0.8151068746337098,3050.719,aebf5102,https://comment.bilibili.com/373390209.xml
701,法语,0.9523809523809524,4240.908,c6d9bbd4,https://comment.bilibili.com/373390209.xml
702,我的天,0.3812173913043477,3544.879,c6d9bbd4,https://comment.bilibili.com/373390209.xml
703,我笑疯了,0.16985826369445978,3464.239,c6d9bbd4,https://comment.bilibili.com/373390209.xml
704,hhhhhhhhhhhh,0.5,3447.719,c6d9bbd4,https://comment.bilibili.com/373390209.xml
705,老师前几天放完这位老师朗读的将进酒,0.9529006097860792,722.852,60cb5c6b,https://comment.bilibili.com/373390209.xml
706,志愿填完后，,0.4689589941528081,1651.17,b778811,https://comment.bilibili.com/373390209.xml
707,愿世界和平,0.9723788230521836,1459.856,7116911e,https://comment.bilibili.com/373390209.xml
708,翻车者,0.5,1889.045,b778811,https://comment.bilibili.com/373390209.xml
709,0.0.,0.5,2167.277,c793b7f,https://comment.bilibili.com/373390209.xml
710,李云迪：我已经没了,0.24384339943568656,280.295,db050f86,https://comment.bilibili.com/373390209.xml
711,是！！！！,0.2295081967213113,4068.171,8fb0b9d1,https://comment.bilibili.com/373390209.xml
712,这段钢琴曲bgm是什么呀？,0.6433681799331595,232.208,1759ae7b,https://comment.bilibili.com/373390209.xml
713,致敬许渊冲先生！！！,0.5960330870160124,3553.57,52456e04,https://comment.bilibili.com/373390209.xml
714,这儿就开始泪目,0.7500624229391235,293.348,97ef1789,https://comment.bilibili.com/373390209.xml
715,我裂开,0.16666666666666674,3453.776,8cfd8835,https://comment.bilibili.com/373390209.xml
716,愿世界和平,0.9723788230521836,1467.106,de9b65af,https://comment.bilibili.com/373390209.xml
717,他们是如何做到如此相爱的，好羡慕,0.9993323781407902,2253.281,f76ae243,https://comment.bilibili.com/373390209.xml
718,我们相爱一生，还是太短,0.922834920502287,2842.877,f6c8ee3b,https://comment.bilibili.com/373390209.xml
719,许先生啊啊啊啊啊啊,0.9741027835184471,3551.768,33e9a6e6,https://comment.bilibili.com/373390209.xml
720,愿世界和平,0.9723788230521836,1462.605,f81ba353,https://comment.bilibili.com/373390209.xml
721,宝藏节目,0.8992744950785676,4521.639,9186b874,https://comment.bilibili.com/373390209.xml
722,感谢遇见,0.8580527279522847,4496.719,9186b874,https://comment.bilibili.com/373390209.xml
723,冷遇见暖，就有了雨；春遇见冬，有了岁月；天遇见地，有了永恒；人遇见人，有了生命。,0.9999934161505006,2860.588,22dc3a66,https://comment.bilibili.com/373390209.xml
724,我们相爱一生，还是太短,0.922834920502287,2828.517,22dc3a66,https://comment.bilibili.com/373390209.xml
725,那必须是,0.5262327818078083,4072.263,e31cdd6a,https://comment.bilibili.com/373390209.xml
726,愿世界和平,0.9723788230521836,1462.294,cfe98ec5,https://comment.bilibili.com/373390209.xml
727,许先生千古,0.6321844467865266,3546.919,7e61afb7,https://comment.bilibili.com/373390209.xml
728,愿世界和平,0.9723788230521836,1464.223,ebcca38e,https://comment.bilibili.com/373390209.xml
729,满门忠裂的那位？,0.4699256042940999,1548.803,b7f712d0,https://comment.bilibili.com/373390209.xml
730,感谢遇见,0.8580527279522847,4466.962,78835e22,https://comment.bilibili.com/373390209.xml
731,去图书馆不拍书架旁边的人吗,0.8718801930559237,153.551,fccf118c,https://comment.bilibili.com/373390209.xml
732,世界和平,0.975063992782302,1485.417,ea815c51,https://comment.bilibili.com/373390209.xml
733,哇哦细节是女儿,0.9357916831031104,2999.154,dfe98d95,https://comment.bilibili.com/373390209.xml
734,愿世界和平,0.9723788230521836,1459.37,64273be0,https://comment.bilibili.com/373390209.xml
735,22.9,0.5,2117.292,a228f1af,https://comment.bilibili.com/373390209.xml
736,哈哈哈这不是截取一段吧,0.8676530343565669,2100.632,d0e5ad59,https://comment.bilibili.com/373390209.xml
737,救 好浪漫,0.9553977758188934,2831.289,8cc8193c,https://comment.bilibili.com/373390209.xml
738,许老先生千古,0.4737672181921908,3560.996,58fcd0b0,https://comment.bilibili.com/373390209.xml
739,我们相爱一生，还是太短,0.922834920502287,2836.406,58fcd0b0,https://comment.bilibili.com/373390209.xml
740,愿世界和平,0.9723788230521836,1458.541,6a15b987,https://comment.bilibili.com/373390209.xml
741,愿世界和平！,0.9723788230521836,1455.683,58fcd0b0,https://comment.bilibili.com/373390209.xml
742,致敬，真的好厉害啊,0.8957469187551812,1362.495,d1556ba8,https://comment.bilibili.com/373390209.xml
743,我们相爱一生，还是太短,0.922834920502287,2841.433,358a5585,https://comment.bilibili.com/373390209.xml
744,仲谋！,0.8936486692391001,374.228,33128c59,https://comment.bilibili.com/373390209.xml
745,一刷,0.5,792.311,3fae3914,https://comment.bilibili.com/373390209.xml
746,行有道，达天下。这里是由北汽集团独家冠名的朗读者。大家好，我是董卿！,0.30492865210939113,210.015,1d3bb9ff,https://comment.bilibili.com/373390209.xml
747,但是买不到散文集啊我,0.8182313426953005,690.684,dd4e28a0,https://comment.bilibili.com/373390209.xml
748,有声电影很有意思,0.9936689573250604,669.846,dd4e28a0,https://comment.bilibili.com/373390209.xml
749,他真的把帮过自己的人记得很清楚啊,0.7923954746970807,612.816,dd4e28a0,https://comment.bilibili.com/373390209.xml
750,著名钢琴家,0.8120808904833858,324.066,dd4e28a0,https://comment.bilibili.com/373390209.xml
751,感谢CCTV,0.3349910324961879,4481.864,148b73ac,https://comment.bilibili.com/373390209.xml
752,宝宝拉的0,0.07990093998761139,3268.437,148b73ac,https://comment.bilibili.com/373390209.xml
753,愿世界和平，愿人们远离战争,0.9945253787871424,1456.803,38471481,https://comment.bilibili.com/373390209.xml
754,2022/8/30,0.5,4481.395,33966b1b,https://comment.bilibili.com/373390209.xml
755,好亲切的南昌口音,0.9243754009114538,3676.395,d30621ef,https://comment.bilibili.com/373390209.xml
756,神仙爱情啊,0.9701270465341439,2769.479,d30621ef,https://comment.bilibili.com/373390209.xml
757,愿世界和平,0.9723788230521836,1451.626,4575a9e4,https://comment.bilibili.com/373390209.xml
758,感恩遇见,0.9260330421950232,4468.852,1ddcef6a,https://comment.bilibili.com/373390209.xml
759,2022他好像吞了很多钱，,0.14796074192997122,2068.244,9dafef4f,https://comment.bilibili.com/373390209.xml
760,2022，,0.5,1853.367,9dafef4f,https://comment.bilibili.com/373390209.xml
761,愿世界和平，愿你我安好,0.993909791371523,1463.322,e0d3f366,https://comment.bilibili.com/373390209.xml
762,致敬！,0.875,1374.833,9f295582,https://comment.bilibili.com/373390209.xml
763,卧地马泪目,0.20005327733018646,4438.101,c80bd05d,https://comment.bilibili.com/373390209.xml
764,李云迪！,0.3954018966344859,4206.461,71e0701b,https://comment.bilibili.com/373390209.xml
765,好美啊,0.9119686661707732,3964.114,71e0701b,https://comment.bilibili.com/373390209.xml
766,哈哈哈哈哈哈哈哈哈绷不住了,0.992405120776321,3835.389,71e0701b,https://comment.bilibili.com/373390209.xml
767,碰到的都是大师啊,0.9009371532295124,3690.578,71e0701b,https://comment.bilibili.com/373390209.xml
768,两位美女都好有气质啊,0.5733645852345292,3167.484,71e0701b,https://comment.bilibili.com/373390209.xml
769,愿世界和平,0.9723788230521836,1464.317,d25e835e,https://comment.bilibili.com/373390209.xml
770,许老是翻译界的泰斗吧,0.6472728603172542,4040.743,f9d6bfbe,https://comment.bilibili.com/373390209.xml
771,哇，这段好6,0.6964676748932023,3454.425,21ca1cad,https://comment.bilibili.com/373390209.xml
772,yee,0.5,3272.269,b3e3750d,https://comment.bilibili.com/373390209.xml
773,2022/8/23,0.5,1151.783,164b6dc,https://comment.bilibili.com/373390209.xml
774,啊啊啊啊喜欢,0.9443751206015368,3101.967,a26dc51,https://comment.bilibili.com/373390209.xml
775,22.8,0.5,2118.554,dcb96614,https://comment.bilibili.com/373390209.xml
776,是是是,0.5262327818078083,4061.756,a65893c6,https://comment.bilibili.com/373390209.xml
777,愿世界和平！！！,0.8917983403438267,1466.509,a65893c6,https://comment.bilibili.com/373390209.xml
778,我们相爱一生,0.9765248711922144,2818.351,6223554b,https://comment.bilibili.com/373390209.xml
779,愿世界和平,0.9723788230521836,1464.422,b1a9eb50,https://comment.bilibili.com/373390209.xml
780,世界和平,0.975063992782302,1461.0,36620e3f,https://comment.bilibili.com/373390209.xml
781,2022/8/21,0.5,754.662,4da61976,https://comment.bilibili.com/373390209.xml
782,愿世界和平,0.9723788230521836,1466.631,2eed1a10,https://comment.bilibili.com/373390209.xml
783,致敬！,0.875,1386.971,2eed1a10,https://comment.bilibili.com/373390209.xml
784,愿世界和平,0.9723788230521836,1461.171,330df098,https://comment.bilibili.com/373390209.xml
785,许老先生千古。,0.4737672181921908,3547.366,c69b6f3c,https://comment.bilibili.com/373390209.xml
786,愿世界和平,0.9723788230521836,1459.025,4f9df18c,https://comment.bilibili.com/373390209.xml
787,我感觉这个姐姐和陈都灵有点像,0.8766382525884636,3099.527,a50bc1c6,https://comment.bilibili.com/373390209.xml
788,好美(✪▽✪),0.9031639931329798,2928.417,a50bc1c6,https://comment.bilibili.com/373390209.xml
789,《红楼梦》卿卿最爱啊！！,0.9945079500677579,59.286,3fe074f0,https://comment.bilibili.com/373390209.xml
790,2022 8 20,0.28684648729418794,946.821,fea7b0ea,https://comment.bilibili.com/373390209.xml
791,可能有点冷吧，我的汗毛不自觉间颤栗开来,0.5005319466190291,1015.962,38b653bd,https://comment.bilibili.com/373390209.xml
792,2022/8/20,0.5,1267.068,f8dfc9fc,https://comment.bilibili.com/373390209.xml
793,2022/08/20,0.5,4552.979,7a87b745,https://comment.bilibili.com/373390209.xml
794,真的很美啊,0.9406413538856124,2442.151,52eca23e,https://comment.bilibili.com/373390209.xml
795,愿世界和平,0.9723788230521836,1464.251,93a1dd37,https://comment.bilibili.com/373390209.xml
796,唱得好好听,0.8302691075471614,4474.173,82978020,https://comment.bilibili.com/373390209.xml
797,醋不及防的狗粮,0.266510116144658,2338.839,ebcd5a04,https://comment.bilibili.com/373390209.xml
798,2022/8/18,0.5,932.935,8190c9c6,https://comment.bilibili.com/373390209.xml
799,感谢遇见,0.8580527279522847,4480.48,6824fb78,https://comment.bilibili.com/373390209.xml
800,我们相爱一生，还是太短。,0.922834920502287,2839.975,e67e2cca,https://comment.bilibili.com/373390209.xml
801,愿世界和平,0.9723788230521836,1461.671,2ab62ae1,https://comment.bilibili.com/373390209.xml
802,愿世界和平,0.9723788230521836,1465.009,694ae248,https://comment.bilibili.com/373390209.xml
803,感恩遇见,0.9260330421950232,4476.456,d37e9013,https://comment.bilibili.com/373390209.xml
804,哈哈哈哈哈哈哈哈哈哈哈哈哈哈ꉂꉂ(ᵔᗜᵔ*),0.9991984556065808,3925.373,d37e9013,https://comment.bilibili.com/373390209.xml
