Comment,feeling,TimeStamp,UID,Url
"伟大的爱情！",0.8782608695652173,2340.28500,943f4bc6,https://comment.bilibili.com/373211028.xml
"这个情感真的很好",0.9790453597340841,1606.32500,b68f1d27,https://comment.bilibili.com/373211028.xml
"玩梗适度，这不是玩梗的场合",0.9699935368652512,1046.81900,5a166ea8,https://comment.bilibili.com/373211028.xml
"我不相信有这么好的男生在等我",0.5800301868705566,3005.03900,2982cd8f,https://comment.bilibili.com/373211028.xml
"我咋个就不相信爱情哇",0.7740247083589327,2955.60800,2982cd8f,https://comment.bilibili.com/373211028.xml
"要坚守一个会离开自己的人",0.8854855978338135,2801.57500,c1d6237d,https://comment.bilibili.com/373211028.xml
"这个叫《爱情》",0.8782608695652173,2509.94000,48a3ab18,https://comment.bilibili.com/373211028.xml
"委屈才会掉眼泪",0.7260176850192536,1385.35700,48a3ab18,https://comment.bilibili.com/373211028.xml
"以为爱情只是古老的传言",0.9699742103207943,2772.95100,ba3be7d6,https://comment.bilibili.com/373211028.xml
"真羡慕你们共情能力强的人，我很难掉眼泪，但很想",0.9994710084747931,1484.81800,49d579e7,https://comment.bilibili.com/373211028.xml
"开启花洒模式",0.2752428858811272,1645.70500,3f037729,https://comment.bilibili.com/373211028.xml
"简·醇",0.6494502141827942,170.16400,3f037729,https://comment.bilibili.com/373211028.xml
"他们现在有了一个女儿",0.7718301405283856,3054.36100,c20c6ae2,https://comment.bilibili.com/373211028.xml
"第一个想要再多看久一点的朗读者，要一直一直幸福啊",0.9646984033222377,3346.51300,c98995cb,https://comment.bilibili.com/373211028.xml
"“每一个人都是哭着来到这个世界”",0.9687323794365478,288.07400,c98995cb,https://comment.bilibili.com/373211028.xml
"圣桑的《天鹅》",0.7059514727817189,3950.46400,e04b092f,https://comment.bilibili.com/373211028.xml
"人类征服不了自然，是自然宽恕了人类",0.9992064713427163,731.19000,970a6036,https://comment.bilibili.com/373211028.xml
"  这两天刚好在重刷大宅门！！",0.18068585524175051,1031.12200,4b03e121,https://comment.bilibili.com/373211028.xml
"每个人共情能力不一样",0.7100336817400482,3849.67600,2658ed7e,https://comment.bilibili.com/373211028.xml
"希望孩子和他俩都健健康康快快乐乐",0.9738544622623484,2650.05600,59b00eed,https://comment.bilibili.com/373211028.xml
"行行出状元",0.5,4158.37400,1903976c,https://comment.bilibili.com/373211028.xml
"为什么我的眼里常含着泪水，因为我对这土地爱得深沉",0.9995397838308065,3.75900,495e6885,https://comment.bilibili.com/373211028.xml
"她流着泪也坚持笑，被触动了啊",0.995410259161664,2824.95900,eae2a81d,https://comment.bilibili.com/373211028.xml
"她真的好纯净，她的笑好治愈",0.9621918078808754,2395.11200,eae2a81d,https://comment.bilibili.com/373211028.xml
"年纪大了会容易流泪，一个故事一个画面一行字甚至一个称呼",0.5301827872347546,1342.15400,5d093d8d,https://comment.bilibili.com/373211028.xml
