Comment,feeling,TimeStamp,UID,Url
"双向奔赴最有意义",0.6019432287904513,1253.47100,3565398,https://comment.bilibili.com/412773493.xml
"杨院士有点害羞的样子啊哈哈哈哈哈",0.9857212468370093,1212.94500,6122b16b,https://comment.bilibili.com/412773493.xml
"简·爱！！！我超喜欢看",0.7984919019964367,10.59800,b14582dc,https://comment.bilibili.com/412773493.xml
"在逆境中成长",0.990131464631924,792.92800,93c235ce,https://comment.bilibili.com/412773493.xml
"对《朗读者》越来越喜欢",0.9706182095035616,4891.22900,abb0c26d,https://comment.bilibili.com/412773493.xml
"二哥卷王哈哈哈哈哈哈哈",0.9784371120685391,3449.55400,432138d6,https://comment.bilibili.com/412773493.xml
"我也是大四了，上次看是高三",0.8199403800514851,243.48000,4d5833cd,https://comment.bilibili.com/412773493.xml
"哇！！！全部！！！我颤抖了！！！",0.012670115077125566,2147.26800,b99f5a8b,https://comment.bilibili.com/412773493.xml
"打卡打卡",0.4737672181921908,5130.90800,a631cb3c,https://comment.bilibili.com/412773493.xml
"董卿好会聊天",0.4680008242271808,925.94900,b1a0db64,https://comment.bilibili.com/412773493.xml
"所以马哲yyds",0.4737672181921908,99.54800,e57e7087,https://comment.bilibili.com/412773493.xml
"这可是江苏卷啊！！！",0.24691867494761666,979.62600,8ee86d61,https://comment.bilibili.com/412773493.xml
"对别人救赎也是对自己的救赎",0.9791472588368907,1855.84600,da735956,https://comment.bilibili.com/412773493.xml
"人只需坚定，这个世界对有为者并不莫然",0.8074053406403789,180.98700,3568cf97,https://comment.bilibili.com/412773493.xml
"测绘真的很幸苦也很危险的，向他们致敬！",0.9957242815936824,4191.37700,1c8e8ad,https://comment.bilibili.com/412773493.xml
"致敬！！！",0.6210461041698312,1534.41800,786d3ead,https://comment.bilibili.com/412773493.xml
"天啊 没有照片的我哭死呜呜呜",0.293994641579739,4231.61100,ebce0199,https://comment.bilibili.com/412773493.xml
"虽然不懂 这有多艰难 但我真的从心底里佩服与敬仰",0.9995318148933607,541.00200,ebce0199,https://comment.bilibili.com/412773493.xml
"总有地上神灵，敢于直面平凡",0.9577905405632671,2495.76400,c157ba42,https://comment.bilibili.com/412773493.xml
"人类楷模致敬",0.9867494072470977,1604.09000,874ba331,https://comment.bilibili.com/412773493.xml
"致敬张老师",0.9555246704048235,1561.28800,874ba331,https://comment.bilibili.com/412773493.xml
"人只需坚定，这个世界对有为者并不漠然",0.8074053406403789,198.85800,924e4ad7,https://comment.bilibili.com/412773493.xml
"这是唯一的遗憾吧",0.612834487166424,2574.71900,e0712e91,https://comment.bilibili.com/412773493.xml
"互相理解满分",0.8337056566965214,1290.46900,8cfd8835,https://comment.bilibili.com/412773493.xml
"磕到了磕到了~~~",0.564623631439215,1272.43600,393088fd,https://comment.bilibili.com/412773493.xml
"人只需坚定，这个世界对有为者并不漠然",0.8074053406403789,194.24900,261e37e5,https://comment.bilibili.com/412773493.xml
"我敲 帅哥！",0.9180828809828038,470.69500,ca813ed0,https://comment.bilibili.com/412773493.xml
"胡明耀虽然眼睛看不见，但是名字里都是光！！！！",0.026523020511761364,3121.16400,b039d438,https://comment.bilibili.com/412773493.xml
"眯缝眼着的葫芦头",0.4868122424290633,3240.02400,a42fdf10,https://comment.bilibili.com/412773493.xml
"因为时空是物质运动的存在形式(我乱说)",0.5404707719407972,649.27300,7575a85b,https://comment.bilibili.com/412773493.xml
"我爷爷就是南京地质学校老一辈的测绘人，好想他",0.9997507115354948,4056.76700,46fbc210,https://comment.bilibili.com/412773493.xml
"致敬张校长",0.9855276165137797,1552.53800,ff42744f,https://comment.bilibili.com/412773493.xml
"太伟大了，致敬",0.7676001515456415,2156.46300,db13ae98,https://comment.bilibili.com/412773493.xml
"致敬张校长！！！",0.9409783343282754,1548.55700,c98995cb,https://comment.bilibili.com/412773493.xml
"一大堆我知道了的语今天",0.3034132712940596,3949.23600,66946812,https://comment.bilibili.com/412773493.xml
"朗读者心中第一个的长初晴",0.9932543148968248,3941.15600,66946812,https://comment.bilibili.com/412773493.xml
"果然大佬的语文也很强",0.996946242823636,831.66300,23ea9474,https://comment.bilibili.com/412773493.xml
"信念的力量！",0.9931693243644668,2231.99700,6a592680,https://comment.bilibili.com/412773493.xml
"地平线只存在于停止前进的地方，而认识却永无止境！！！！",0.48264360201248024,4913.14700,df27205a,https://comment.bilibili.com/412773493.xml
"人类群星闪耀时",0.994349828120204,1479.47400,8bd0760e,https://comment.bilibili.com/412773493.xml
"不让我们站在巨人的肩上，我们就自己成长为巨人。",0.9795676584615356,804.27400,8bd0760e,https://comment.bilibili.com/412773493.xml
