Comment,feeling,TimeStamp,UID,Url
"谢谢你，安英雄",0.993932175856533,2003.34600,e33ccc32,https://comment.bilibili.com/373217737.xml
"白头偕老的爱情，赞",0.9971753739943963,1379.06600,2f7f7720,https://comment.bilibili.com/373217737.xml
"眼睛和胡歌好像",0.24387596753794138,3388.75900,f32c5c01,https://comment.bilibili.com/373217737.xml
"能体会 ",0.7573529411764707,1999.31100,f32c5c01,https://comment.bilibili.com/373217737.xml
"哭了 这里",0.7049180327868854,1756.87100,f32c5c01,https://comment.bilibili.com/373217737.xml
"那一天是我考研上岸",0.8695131088448367,317.54300,905f64f3,https://comment.bilibili.com/373217737.xml
"哈哈哈哈哈俺也觉得，怎么这么像关晓彤",0.6830464517262275,3420.32300,c80bd05d,https://comment.bilibili.com/373217737.xml
"大刘大刘",0.954177269813434,358.37100,bc0c6183,https://comment.bilibili.com/373217737.xml
"真的耶枕头掉啦",0.08907408778274883,2933.54200,b6d0a7ed,https://comment.bilibili.com/373217737.xml
"好可爱的郭老！",0.9511297922058403,4679.77100,9c4f9f38,https://comment.bilibili.com/373217737.xml
"我看哭了   能理解那种心情",0.9045223862966499,1977.57000,3a4961e0,https://comment.bilibili.com/373217737.xml
"刘慈欣！",0.9870450745999021,357.60700,96418e2,https://comment.bilibili.com/373217737.xml
"经济学 真的真的很难",0.9834014806925109,3556.39000,c5eeeba6,https://comment.bilibili.com/373217737.xml
"听哭了",0.7558498544080097,1440.94400,6dbeccfb,https://comment.bilibili.com/373217737.xml
"伟大致敬",0.875,4463.40100,d5c7acea,https://comment.bilibili.com/373217737.xml
"分秒必争！我们中国人的尊严！",0.983354627537461,1947.19100,a09a1af4,https://comment.bilibili.com/373217737.xml
"天哪 他好开心(●°u°●)​ 」",0.3338283609155651,3250.35700,502d7d0d,https://comment.bilibili.com/373217737.xml
"强烈推荐去看一下三体，你会被惊艳到的",0.904691429408781,382.99900,8e31b4ad,https://comment.bilibili.com/373217737.xml
"那一天 我等着 ",0.38121739130434773,320.14500,2fe3aa2,https://comment.bilibili.com/373217737.xml
