Comment,feeling,TimeStamp,UID,Url
"我也好爱董卿朗读的这段红楼梦，又重新找来重看这一段",0.9870578323578305,3840.65900,b9d21375,https://comment.bilibili.com/373216068.xml
"还真和李宗盛一个风格哈哈哈哈哈",0.8895170564949421,1852.11300,a20aa1aa,https://comment.bilibili.com/373216068.xml
"想起汪曾祺先生",0.6541299100987495,939.52800,8acee1f9,https://comment.bilibili.com/373216068.xml
"有学问的 大 家 也叫先生",0.45651917479895865,4187.57900,f32c5c01,https://comment.bilibili.com/373216068.xml
"人间清醒",0.9342451707111389,513.21900,757ff4c0,https://comment.bilibili.com/373216068.xml
"抛开其他的来看，他唱的还蛮好听",0.9959425624657332,4990.90400,2cf41692,https://comment.bilibili.com/373216068.xml
"满分诗词鉴赏",0.9864770862860468,4729.54500,2cf41692,https://comment.bilibili.com/373216068.xml
"，享受痛苦，往前走",0.9010679585220558,2044.46600,8b527b39,https://comment.bilibili.com/373216068.xml
"吴老师说话的感觉好温和",0.9872182506985969,2631.22800,6ce6072,https://comment.bilibili.com/373216068.xml
"电影《面子》台词，吃顿好的，人生观都会改变",0.9948119873695581,1649.14800,6ce6072,https://comment.bilibili.com/373216068.xml
"董卿姐姐的眼睛好漂亮",0.9780942346946564,447.56700,6ce6072,https://comment.bilibili.com/373216068.xml
"表情太可爱了哈哈哈",0.9061460577038728,1188.37500,bafe3552,https://comment.bilibili.com/373216068.xml
"我靠，元妃省亲今年高考作文",0.9772030672819811,11.83600,b14bbb2a,https://comment.bilibili.com/373216068.xml
"走过苦难，战胜苦难，收获美好",0.9998635833360083,3208.98700,a3bb360e,https://comment.bilibili.com/373216068.xml
"最喜欢的一位当代学者",0.9991603035385502,4090.96800,c809cc47,https://comment.bilibili.com/373216068.xml
"妈妈笑的很开心，破防了",0.9212050767032122,2866.35600,6e8f7d8e,https://comment.bilibili.com/373216068.xml
"物理打击",0.5294947133879224,3528.55600,182b2159,https://comment.bilibili.com/373216068.xml
"这是看到目前为止，按了快进的",0.3108182320794065,916.35400,456b2836,https://comment.bilibili.com/373216068.xml
"艺术家只沉迷自己的创作中，忽略了很多人的情感。",0.9998898350025582,3562.32600,45e86380,https://comment.bilibili.com/373216068.xml
"听到爱情的话题还是会落泪。",0.9802629778223538,890.34300,45e86380,https://comment.bilibili.com/373216068.xml
"苦难是磨砺，品尝苦，但眼睛要向着光。",0.9849899901038629,2928.61400,67c5b21c,https://comment.bilibili.com/373216068.xml
"奶奶好和蔼",0.9094269809285419,4771.40400,60743af,https://comment.bilibili.com/373216068.xml
"舌尖哈哈哈",0.9145235014187422,992.72200,4f608807,https://comment.bilibili.com/373216068.xml
"作家都是感情充沛的",0.9881515637873333,869.47000,7cc771a1,https://comment.bilibili.com/373216068.xml
"前方朗读示范",0.4268300464050908,3874.55600,8bb6ad4e,https://comment.bilibili.com/373216068.xml
"两弯似蹙非蹙罥烟眉，一双似泣非泣含露目，多好的文字呐",0.6078707397180695,4008.07400,d0398d55,https://comment.bilibili.com/373216068.xml
"同舍生皆被绮绣，戴朱缨宝饰之帽，腰白玉之环，左佩刀，右备容臭，烨然若神人",0.8828499847962809,2787.41300,83894654,https://comment.bilibili.com/373216068.xml
"这个当中的选择会有差异吗？爱的人和结婚的人。",0.9653346686873078,1914.97900,4826f55b,https://comment.bilibili.com/373216068.xml
"大约人生真的有倾盖如故之说",0.7936865991895,4065.16800,af942770,https://comment.bilibili.com/373216068.xml
"董老师您最爱红楼梦",0.9951543736677037,0.00000,7f00aab9,https://comment.bilibili.com/373216068.xml
"没有在深夜痛哭过的人不足以谈人生",0.5594333099223525,0.00000,7f00aab9,https://comment.bilibili.com/373216068.xml
"《突然睁大的双眼》",0.7636372436308981,1175.37500,d0be84d2,https://comment.bilibili.com/373216068.xml
"国内还是有很多优秀的钢琴家的",0.9634926075953412,3162.76100,f4b5cb73,https://comment.bilibili.com/373216068.xml
"我倒原意疏远亲人",0.9182846620295957,3528.53600,e531f676,https://comment.bilibili.com/373216068.xml
"苦难没有馈赠，苦难本身没有意义！",0.9964364318637867,2879.94000,e531f676,https://comment.bilibili.com/373216068.xml
"董老师：没听懂但要赞同",0.8252515539565654,1284.48000,d4ab7428,https://comment.bilibili.com/373216068.xml
"哈哈哈哈21年回来考古的笑出了声．",0.6817418144363858,4944.56900,a97ee349,https://comment.bilibili.com/373216068.xml
"好爱叶先生讲的李商隐！！！！",0.6966339134777499,4156.00200,106b4463,https://comment.bilibili.com/373216068.xml
"叶先生！！！！！！泪目了",0.14906282305600238,4115.50200,106b4463,https://comment.bilibili.com/373216068.xml
"好家伙！",0.6317853705682674,4942.06800,33f48d06,https://comment.bilibili.com/373216068.xml
"好想能天天听到董老师的读书声！",0.9492498984324123,3957.31100,7544d274,https://comment.bilibili.com/373216068.xml
"哈哈哈哈哈海狗丸哥你来啦",0.9642696023255792,4934.65300,ee126227,https://comment.bilibili.com/373216068.xml
"叶老年轻时好美",0.9884087825749267,4389.33000,a47819be,https://comment.bilibili.com/373216068.xml
"苏了几年十年的董老师",0.9854597245511886,3906.08700,a47819be,https://comment.bilibili.com/373216068.xml
"突然激动起来了哈哈哈哈哈哈哈",0.9880071823662863,1171.88900,ea9bc1f6,https://comment.bilibili.com/373216068.xml
"卿卿一听到八卦就激动",0.8565486214885861,1183.46300,a47819be,https://comment.bilibili.com/373216068.xml
"很喜欢节目开场的片花，人美文字美",0.9925524478034072,51.36800,d97a60c3,https://comment.bilibili.com/373216068.xml
"超爱这期，有卿卿的朗读！！",0.44076047179705236,4.86800,16df673f,https://comment.bilibili.com/373216068.xml
"才发现赞助商被打码了，北汽好惨",0.5352007647573892,360.95700,a47819be,https://comment.bilibili.com/373216068.xml
"茄鲞，好家伙，学到了",0.9112801553209607,16.38100,a47819be,https://comment.bilibili.com/373216068.xml
