Comment,feeling,TimeStamp,UID,Url
"攀登者里面的原型吗",0.931055858172417,4149.44600,ebce0199,https://comment.bilibili.com/373222637.xml
"袁泉阿阿阿啊冲冲冲",0.4737672181921908,3042.94800,ebce0199,https://comment.bilibili.com/373222637.xml
"我刚开始以为是桃姐这个电影怎么了 ，谐音梗可还行哈哈哈",0.9939397686450542,512.83700,fdc43c1a,https://comment.bilibili.com/373222637.xml
"靠这不就是我吗",0.3693910911319984,3499.73400,31113a94,https://comment.bilibili.com/373222637.xml
"好爱袁泉哦",0.8211927180316811,3191.88500,31113a94,https://comment.bilibili.com/373222637.xml
"宝藏小袁老师",0.9992390192326048,3747.98500,b0c39bce,https://comment.bilibili.com/373222637.xml
"台词功底深厚",0.9958452458211354,3747.38800,b0c39bce,https://comment.bilibili.com/373222637.xml
"经历过的人 看到这个绷不住了",0.5642918234242434,236.65800,df55dbfd,https://comment.bilibili.com/373222637.xml
"十五年了，历历在目，从来不看灾难片，回忆不想回忆太苦了",0.9999451207064204,325.50800,1903976c,https://comment.bilibili.com/373222637.xml
"好喜欢听故事~",0.9292814817921451,762.21100,d8763d44,https://comment.bilibili.com/373222637.xml
"两个女神啊啊啊啊",0.9418498391513489,3038.57500,4895dfd2,https://comment.bilibili.com/373222637.xml
"禁止套鹅",0.13047255096715504,535.95900,950c9c45,https://comment.bilibili.com/373222637.xml
"陀思妥耶夫斯基",0.5193969958594796,2690.56800,2cf41692,https://comment.bilibili.com/373222637.xml
"良辰美景奈何天，想到了林妹妹",0.8870247450892932,3758.41700,6ce6072,https://comment.bilibili.com/373222637.xml
"成功的作家都善于攻心",0.8428855396584449,2216.12400,6ce6072,https://comment.bilibili.com/373222637.xml
"我的两位女神姐姐！！眼里都是光",0.8763830982286861,3136.78300,b1f3c597,https://comment.bilibili.com/373222637.xml
"原来是校友前辈！！！",0.6071822478469874,4641.90100,1c20ebb0,https://comment.bilibili.com/373222637.xml
"这一句话我记了很多年",0.6521366776933263,1556.11400,803edee3,https://comment.bilibili.com/373222637.xml
"妈妈很温柔很有气质 爸爸很有担当",0.9997988942445183,1864.07900,e16cbc44,https://comment.bilibili.com/373222637.xml
"夺“门”而出，哈哈哈哈，只是想到这个，跟这个情景不一致哈",0.9613552836254237,2416.07400,7d7529d3,https://comment.bilibili.com/373222637.xml
"←生无可恋的传说中的泪人",0.982580577434852,3475.28200,a352228e,https://comment.bilibili.com/373222637.xml
"所以说人间真的有天使对吗",0.8917184925103382,1916.28700,a39dabb6,https://comment.bilibili.com/373222637.xml
"生命以另一种方式在延续",0.9987978679402303,1816.70900,a39dabb6,https://comment.bilibili.com/373222637.xml
"钢琴曲  天空中最亮的星  恰到好处的温柔",0.9904755815583073,1842.00700,c38fb563,https://comment.bilibili.com/373222637.xml
"大自然的语言！",0.8596892892564405,3989.41200,34d8dcc,https://comment.bilibili.com/373222637.xml
"爱了 这声音和强调，熟悉而泪目",0.4694426994446731,1024.39900,90867cd2,https://comment.bilibili.com/373222637.xml
"董老师太会说话了",0.7267123597371359,4905.87400,9d1acbb4,https://comment.bilibili.com/373222637.xml
"我都准备好眼泪了，硬生生给憋回去了",0.8007210543869381,4408.79400,9d1acbb4,https://comment.bilibili.com/373222637.xml
"【夺第】",0.8333333333333333,386.67400,dc95e6ea,https://comment.bilibili.com/373222637.xml
"对于果果的父母，我相信，这是莫大的安慰",0.9902456943526518,2146.27900,329ba9c4,https://comment.bilibili.com/373222637.xml
"用心过好每一天，珍惜已有的生活，善待自己与他人",0.9968644299432781,1852.79500,a72d08f6,https://comment.bilibili.com/373222637.xml
"我还以为要哭了哈哈哈",0.9452548884305535,4408.78300,bcb31972,https://comment.bilibili.com/373222637.xml
"突然想到傅雷家书。同样温暖有爱",0.9974415254602911,3363.24900,1d6ea2b2,https://comment.bilibili.com/373222637.xml
"这个朋友值得一辈子啊",0.9095795284048894,2587.99300,22886d3,https://comment.bilibili.com/373222637.xml
"太难的选择，好温暖的一家人",0.9036606678386334,1627.77400,22886d3,https://comment.bilibili.com/373222637.xml
"啊啊啊啊啊啊啊啊麻麻她笑得好可爱啊TT",0.998482609056048,422.47000,1ff2fdb0,https://comment.bilibili.com/373222637.xml
